loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.006393,0.017058,0.04878,0.007481,0.010188,0.005412,0.053846,0.03264,0.056232,0.000192,0.005566,0.000192,0.00602,0,0.008949,0,0.034063,0.019493,0.008672,0.01291,0.019394,false
0.002616,0.002132,0,0.002494,0.002606,0.000904,0.115385,0.016141,0.019007,0.000016,0.000742,0.000016,0.002479,0,0.002237,0,0.014599,0.003899,0.002399,0.002979,0.002424,false
0.004359,0.004264,0,0.002494,0.004857,0.002294,0.1,0.018388,0.042315,0.000046,0.002226,0.000046,0.004249,0,0.004474,0,0.024331,0.012671,0.003875,0.00662,0.004848,false
0.002034,0,0,0,0.003436,0.001466,0.123077,0.014802,0.033627,0.000024,0.001484,0.000024,0.001771,0,0.002237,0,0.021898,0.007797,0.003321,0.003641,0,false
0.002616,0.002132,0,0.002494,0.002132,0.000824,0.138462,0.013391,0.020868,0.000012,0.000742,0.000012,0.002125,0,0.004474,0,0.019465,0.004873,0.00203,0.002317,0.002424,true
0.00494,0.004264,0,0.002494,0.004857,0.002355,0.1,0.018771,0.042595,0.000048,0.002226,0.000048,0.004958,0,0.004474,0,0.029197,0.012671,0.004428,0.005627,0.004848,false
0.009009,0.004264,0,0.004988,0.009122,0.004529,0.038462,0.046341,0.033171,0.000228,0.004453,0.000228,0.008499,0.005814,0.006711,0.009259,0.036496,0.011696,0.008487,0.010262,0.004848,false
0.001744,0.002132,0,0.002494,0.004028,0.001787,0.107692,0.017264,0.035101,0.000034,0.001855,0.000034,0.001416,0,0.002237,0,0.024331,0.008772,0.003875,0.004303,0.002424,false
0.04243,0.042644,0.060976,0.034913,0.045018,0.029716,0.023077,0.076184,0.132332,0.002463,0.029685,0.002463,0.040722,0.017442,0.053691,0,0.053528,0.05653,0.039668,0.055611,0.048485,true
0.004069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.004359,0.002132,0,0,0.005094,0.002439,0.069231,0.025897,0.031942,0.000069,0.002597,0.000069,0.003541,0.002907,0.006711,0,0.036496,0.008772,0.005535,0.004303,0.002424,false
0.027608,0.025586,0.036585,0.014963,0.028907,0.016671,0.038462,0.050861,0.111201,0.000922,0.016698,0.000922,0.024079,0.034884,0.024609,0,0.03163,0.032164,0.025092,0.03575,0.029091,false
0.006103,0.004264,0,0,0.006871,0.003289,0.076923,0.023051,0.048405,0.000083,0.00334,0.000083,0.006374,0,0.004474,0,0.024331,0.013645,0.00572,0.008937,0.004848,false
0.004069,0.004264,0,0,0.00308,0.001257,0.146154,0.012291,0.034663,0.000017,0.001113,0.000017,0.003895,0,0.004474,0,0.019465,0.006823,0.003137,0.002979,0.003636,false
0.016274,0.010661,0,0.012469,0.018718,0.010539,0.061538,0.030536,0.117063,0.00035,0.01039,0.00035,0.016289,0,0.017897,0,0.026764,0.030214,0.015867,0.023833,0.012121,true
0.002034,0.034115,0.073171,0,0.074636,0.041751,0.023077,0.083788,0.169048,0.003806,0.041929,0.003806,0.002833,0,0,0,0.07056,0.011696,0.110886,0.009599,0.038788,false
0.015402,0.008529,0.018293,0.002494,0.017415,0.009927,0.038462,0.048183,0.069904,0.00052,0.010019,0.00052,0.009915,0.037791,0.024609,0,0.041363,0.026316,0.015314,0.021185,0.009697,true
0.02383,0.004264,0,0.002494,0.0263,0.016831,0.046154,0.041798,0.136614,0.000765,0.016698,0.000765,0.022309,0,0.040268,0,0.041363,0.051657,0.020849,0.036081,0.004848,false
0.001453,0,0,0,0.000948,0.000256,0.384615,0.004782,0.018147,0.000001,0.000371,0.000001,0.001062,0,0.002237,0,0.009732,0.001949,0.001107,0.000662,0,false
0.011043,0.006397,0,0.007481,0.00699,0.003713,0.061538,0.029603,0.042578,0.00012,0.003711,0.00012,0.010977,0,0.013423,0,0.043796,0.015595,0.006827,0.007282,0.004848,true
0.011043,0.004264,0,0.004988,0.013861,0.007901,0.053846,0.032783,0.081786,0.000282,0.007792,0.000282,0.009915,0.002907,0.013423,0,0.036496,0.028265,0.011808,0.017544,0.004848,true
0.002616,0.002132,0,0.002494,0.00308,0.001341,0.153846,0.011956,0.03805,0.000017,0.001484,0.000017,0.002833,0,0,0,0.021898,0.008772,0.002952,0.00331,0.002424,false
0.003197,0.002132,0,0.002494,0.003554,0.001604,0.092308,0.019727,0.02759,0.000034,0.001484,0.000034,0.001771,0,0.011186,0,0.029197,0.007797,0.003506,0.003641,0.002424,false
0.00959,0.031983,0.091463,0.002494,0.015875,0.008288,0.030769,0.068149,0.041262,0.000614,0.008163,0.000614,0.010269,0,0.006711,0,0.046229,0.012671,0.017712,0.01291,0.036364,true
0.022087,0.01919,0.02439,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,false
0.003778,0.004264,0,0.002494,0.002606,0.001036,0.115385,0.015949,0.022044,0.000018,0.001113,0.000018,0.003541,0,0.004474,0,0.019465,0.005848,0.002214,0.00331,0.004848,false
0.019762,0.010661,0.030488,0.004988,0.025116,0.015161,0.038462,0.0467,0.110148,0.00077,0.015213,0.00077,0.015935,0.017442,0.033557,0,0.046229,0.035088,0.025461,0.024495,0.012121,true
0.006103,0.004264,0,0.004988,0.00545,0.002609,0.076923,0.023912,0.037014,0.000068,0.002597,0.000068,0.00602,0,0.006711,0,0.029197,0.011696,0.004797,0.00662,0.004848,true
0.011915,0.002132,0,0.002494,0.014335,0.008805,0.053846,0.035677,0.083717,0.000342,0.008905,0.000342,0.011686,0.005814,0.011186,0,0.051095,0.037037,0.012362,0.017875,0.002424,false
0.00959,0.008529,0,0.009975,0.013506,0.00729,0.038462,0.049211,0.050265,0.00039,0.007421,0.00039,0.008144,0.014535,0.008949,0,0.041363,0.018519,0.012546,0.015227,0.009697,false
0.023249,0.008529,0,0.007481,0.01007,0.005055,0.046154,0.037064,0.046263,0.000204,0.005195,0.000204,0.010269,0.084302,0.04698,0,0.034063,0.013645,0.009963,0.010262,0.009697,false
0.006393,0.006397,0,0.007481,0.007345,0.003763,0.046154,0.038259,0.033364,0.000157,0.003711,0.000157,0.005312,0.008721,0.004474,0.009259,0.038929,0.013645,0.006273,0.009268,0.007273,true
0.008137,0.006397,0,0.007481,0.006516,0.00289,0.053846,0.036179,0.027116,0.000114,0.002968,0.000114,0.005666,0.026163,0.004474,0,0.026764,0.007797,0.006089,0.007282,0.004848,false
0.029352,0.070362,0.085366,0.024938,0.049046,0.031282,0.023077,0.068771,0.154305,0.002341,0.031169,0.002341,0.026204,0.055233,0.011186,0.018519,0.043796,0.049708,0.04631,0.053956,0.08,true
0.013078,0.034115,0.097561,0.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038788,false
0.006393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.059285,0.078891,0.128049,0.054863,0.060301,0.038591,0.015385,0.145457,0.09,0.006106,0.03859,0.006106,0.055595,0.075581,0.03132,0.055556,0.060827,0.04386,0.053506,0.072493,0.089697,true
0.010171,0.021322,0.042683,0.007481,0.016823,0.009472,0.030769,0.061956,0.051862,0.000638,0.009647,0.000638,0.009207,0.002907,0.01566,0,0.048662,0.021442,0.015683,0.018868,0.024242,false
0.006103,0.004264,0.012195,0.002494,0.003436,0.001524,0.092308,0.019727,0.026203,0.000033,0.001484,0.000033,0.003541,0.002907,0.011186,0,0.026764,0.007797,0.003137,0.003972,0.004848,false
0.002616,0.002132,0,0.002494,0.00308,0.001341,0.107692,0.016738,0.027186,0.000024,0.001484,0.000024,0.002125,0,0,0,0.029197,0.005848,0.003506,0.002317,0.002424,false
0.002034,0,0,0,0.001777,0.000588,0.207692,0.008967,0.022254,0.000006,0.000742,0.000006,0.001771,0,0.002237,0,0.012165,0.003899,0.001661,0.001986,0,false
0.004069,0.010661,0.030488,0.004988,0.00699,0.003545,0.053846,0.032186,0.037383,0.000124,0.003711,0.000124,0.003895,0,0.004474,0,0.041363,0.011696,0.00738,0.006289,0.012121,false
0.004069,0.002132,0,0.002494,0.006516,0.003305,0.130769,0.013989,0.080154,0.00005,0.00334,0.00005,0.004958,0,0.002237,0,0.021898,0.019493,0.005351,0.008606,0.002424,false
0.010462,0.006397,0,0.007481,0.007464,0.003705,0.053846,0.034768,0.036154,0.00014,0.003711,0.00014,0.00779,0.023256,0.011186,0,0.034063,0.012671,0.006642,0.008937,0.007273,false
0.031967,0.059701,0.134146,0.004988,0.035304,0.021407,0.023077,0.073625,0.098652,0.001714,0.021521,0.001714,0.024079,0.093023,0.024609,0,0.043796,0.037037,0.030996,0.043032,0.067879,false
0.013949,0.002132,0,0.002494,0.021917,0.013348,0.061538,0.030751,0.147302,0.000446,0.013358,0.000446,0.011686,0.002907,0.026846,0,0.036496,0.040936,0.020849,0.023833,0.002424,false
0.018599,0.036247,0.018293,0.027431,0.035067,0.018929,0.023077,0.082496,0.077855,0.001699,0.018924,0.001699,0.020184,0.008721,0.011186,0,0.029197,0.023392,0.029151,0.04568,0.041212,false
0.00465,0,0,0,0.005805,0.002575,0.1,0.018293,0.047755,0.000051,0.002597,0.000051,0.003541,0,0.011186,0,0.021898,0.009747,0.005904,0.005627,0,false
0.000872,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.000708,0,0,0,0.009732,0.002924,0.000738,0.000993,0,false
0.003197,0.002132,0,0.002494,0.002251,0.00087,0.184615,0.009756,0.030222,0.000009,0.000742,0.000009,0.002479,0.002907,0.004474,0,0.017032,0.005848,0.002214,0.002317,0.002424,false
0.002616,0,0,0,0.002488,0.000961,0.146154,0.012554,0.025975,0.000013,0.001113,0.000013,0.001416,0.005814,0.004474,0,0.017032,0.005848,0.002214,0.002979,0,false
0.002906,0.002132,0,0.002494,0.002369,0.000942,0.115385,0.015949,0.020043,0.000016,0.001113,0.000016,0.002479,0.002907,0.002237,0,0.019465,0.005848,0.001845,0.00331,0.002424,false
0.016274,0.008529,0,0.004988,0.016704,0.009464,0.038462,0.044548,0.072063,0.000459,0.009647,0.000459,0.01204,0.02907,0.024609,0,0.041363,0.025341,0.015498,0.018868,0.009697,true
0.000872,0.002132,0,0,0.001303,0.000452,0.161538,0.011167,0.013742,0.000005,0.000371,0.000005,0.000708,0,0,0,0.017032,0.002924,0.001292,0.001324,0.002424,false
0.006393,0.008529,0,0,0.004383,0.001788,0.192308,0.009565,0.063428,0.000019,0.001855,0.000019,0.00602,0.011628,0,0,0.012165,0.009747,0.003875,0.005296,0.009697,false
0.06161,0.134328,0.292683,0.05985,0.092762,0.059951,0.007692,0.165734,0.122732,0.010808,0.060111,0.010808,0.063385,0.031977,0.042506,0.018519,0.058394,0.047758,0.092251,0.093678,0.152727,false
0.006103,0.008529,0.018293,0.004988,0.009359,0.004886,0.038462,0.044572,0.03719,0.000237,0.004824,0.000237,0.006374,0,0.004474,0,0.043796,0.013645,0.009225,0.009599,0.009697,false
0.011334,0.002132,0,0.002494,0.015164,0.008121,0.069231,0.027451,0.10039,0.000242,0.008163,0.000242,0.011686,0,0.011186,0,0.029197,0.022417,0.015498,0.014565,0.002424,true
0.017437,0.008529,0.012195,0.009975,0.019074,0.011123,0.046154,0.038857,0.097108,0.00047,0.011132,0.00047,0.015581,0.017442,0.020134,0,0.038929,0.031189,0.017712,0.021516,0.009697,false
0.006684,0.006397,0,0.004988,0.005568,0.00263,0.069231,0.027379,0.032574,0.000078,0.002597,0.000078,0.006374,0.002907,0.004474,0.009259,0.029197,0.010721,0.004797,0.006951,0.007273,false
0.000872,0,0,0,0.001066,0.000334,0.384615,0.004782,0.023693,0.000002,0.000371,0.000002,0.000708,0,0,0,0.009732,0.003899,0.000923,0.001324,0,false
0.013078,0.025586,0,0.029925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015758,false
0.021505,0.025586,0.030488,0.017456,0.024286,0.013674,0.023077,0.069919,0.066359,0.00104,0.013729,0.00104,0.017705,0.034884,0.024609,0,0.041363,0.024366,0.021956,0.028467,0.029091,true
0.007265,0.002132,0,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424,false
0.00465,0.004264,0,0.004988,0.004146,0.001805,0.107692,0.016738,0.036593,0.000033,0.001855,0.000033,0.004958,0.002907,0,0,0.021898,0.008772,0.003875,0.004634,0.004848,false
0.000872,0,0,0,0.000592,0.000144,0.515385,0.003587,0.013584,0.000001,0,0.000001,0.000708,0,0,0,0.007299,0.001949,0.000554,0.000662,0,false
0.00959,0.017058,0.04878,0.014963,0.013032,0.006677,0.046154,0.04065,0.055723,0.000295,0.006679,0.000295,0.007082,0.014535,0.008949,0,0.036496,0.01462,0.014022,0.011255,0.019394,true
0.018599,0.023454,0.012195,0.004988,0.018718,0.01067,0.023077,0.072023,0.050265,0.000836,0.010761,0.000836,0.019122,0.008721,0.008949,0.009259,0.055961,0.020468,0.019557,0.018206,0.020606,false
0.007847,0.006397,0.018293,0.002494,0.007819,0.003966,0.046154,0.037183,0.036207,0.00016,0.004082,0.00016,0.007082,0,0.013423,0,0.043796,0.010721,0.008672,0.006289,0.007273,false
0.001162,0,0,0,0.000948,0.000256,0.515385,0.003587,0.024202,0.000001,0.000371,0.000001,0.001771,0,0,0,0.007299,0.002924,0.000923,0.000993,0,false
0.025283,0.023454,0.054878,0.027431,0.028907,0.017369,0.023077,0.07891,0.074678,0.001491,0.01744,0.001491,0.02762,0,0.01566,0,0.053528,0.031189,0.027306,0.031778,0.021818,false
0.006393,0.006397,0.018293,0.004988,0.006753,0.00339,0.061538,0.031731,0.036242,0.000117,0.00334,0.000117,0.006728,0,0.004474,0,0.036496,0.012671,0.006273,0.007613,0.007273,false
0.015112,0.010661,0.012195,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121,true
0.027027,0.027719,0.042683,0.029925,0.025116,0.016334,0.069231,0.027499,0.201534,0.000489,0.016327,0.000489,0.021955,0.034884,0.035794,0.018519,0.036496,0.05848,0.02214,0.030453,0.031515,true
0.008718,0.010661,0,0.007481,0.010425,0.005393,0.038462,0.045911,0.039857,0.000269,0.005566,0.000269,0.009207,0,0.006711,0,0.038929,0.01462,0.009594,0.011917,0.012121,false
0.033711,0.034115,0.036585,0.034913,0.037673,0.025902,0.023077,0.075323,0.116677,0.002122,0.025974,0.002122,0.031161,0.008721,0.049217,0.018519,0.077859,0.062378,0.035424,0.041708,0.030303,true
0.003197,0.002132,0,0.002494,0.004028,0.001818,0.192308,0.00966,0.063867,0.000019,0.001855,0.000019,0.003541,0,0,0,0.017032,0.012671,0.003506,0.004965,0.002424,false
0.026736,0.070362,0.164634,0.014963,0.039687,0.024477,0.015385,0.097609,0.085085,0.002599,0.02449,0.002599,0.026558,0.02907,0.011186,0.009259,0.053528,0.037037,0.036531,0.046673,0.08,false
0.004359,0.004264,0.012195,0,0.004265,0.001925,0.061538,0.028694,0.022763,0.00006,0.001855,0.00006,0.003541,0.002907,0.006711,0,0.029197,0.007797,0.00369,0.005296,0.004848,false
0.006684,0.008529,0.012195,0.004988,0.009478,0.004903,0.038462,0.043544,0.03819,0.000232,0.004824,0.000232,0.003541,0.02907,0.004474,0,0.041363,0.013645,0.009225,0.00993,0.009697,false
0.001162,0,0,0,0.001777,0.000642,0.192308,0.009565,0.022763,0.000007,0.000742,0.000007,0.001062,0,0,0,0.019465,0.002924,0.002214,0.000993,0,false
0.013659,0.012793,0,0.014963,0.009833,0.005179,0.069231,0.025658,0.068518,0.000144,0.005195,0.000144,0.009915,0.017442,0.020134,0,0.03163,0.019493,0.009225,0.010924,0.008485,true
0.0093,0.010661,0.030488,0.012469,0.015875,0.00888,0.023077,0.084027,0.035856,0.000812,0.008905,0.000812,0.009561,0,0.013423,0,0.055961,0.017544,0.014576,0.018206,0.012121,false
0.004069,0,0,0,0.004265,0.001781,0.1,0.017934,0.033697,0.000035,0.001855,0.000035,0.003187,0,0.008949,0,0.024331,0.005848,0.004982,0.002979,0,false
0.010753,0.017058,0,0.007481,0.012321,0.006892,0.038462,0.047489,0.04923,0.000356,0.00705,0.000356,0.009561,0.002907,0.01566,0.009259,0.046229,0.021442,0.010886,0.015227,0.019394,false
0.011043,0.01919,0,0.002494,0.019784,0.01042,0.015385,0.10385,0.034048,0.001177,0.01039,0.001177,0.009915,0.017442,0.006711,0,0.046229,0.013645,0.019004,0.021185,0.021818,true
0.004069,0.010661,0.02439,0.004988,0.023102,0.012749,0.023077,0.077331,0.055934,0.001073,0.012616,0.001073,0.003541,0,0.004474,0.009259,0.055961,0.015595,0.027675,0.014896,0.012121,false
0.007847,0.008529,0,0.002494,0.008174,0.004342,0.069231,0.027642,0.053319,0.000131,0.004453,0.000131,0.007082,0,0.013423,0,0.038929,0.017544,0.007934,0.008606,0.007273,false
0.000872,0,0,0,0.001777,0.000687,0.153846,0.011956,0.019481,0.000009,0.000742,0.000009,0.000708,0,0,0,0.024331,0.002924,0.002214,0.000993,0,false
0.011625,0.014925,0,0.014963,0.010662,0.005233,0.061538,0.031779,0.055881,0.000181,0.005195,0.000181,0.009207,0.017442,0.013423,0,0.029197,0.013645,0.010886,0.010262,0.01697,false
0.006684,0,0,0,0.011728,0.005823,0.061538,0.029603,0.066763,0.000187,0.005937,0.000187,0.005666,0,0.011186,0,0.026764,0.015595,0.011624,0.011917,0,false
0.007265,0.008529,0,0.004988,0.010544,0.005819,0.046154,0.036896,0.053512,0.000234,0.005937,0.000234,0.00779,0,0.004474,0,0.043796,0.020468,0.009779,0.011917,0.009697,false
0.022668,0.01919,0.018293,0.012469,0.02784,0.016489,0.030769,0.066954,0.083559,0.001201,0.016327,0.001201,0.021246,0.011628,0.029083,0,0.041363,0.033138,0.022694,0.037074,0.021818,false
0.007265,0.004264,0,0.002494,0.010781,0.005907,0.069231,0.026734,0.074976,0.000172,0.005937,0.000172,0.007082,0,0.008949,0,0.03163,0.024366,0.008856,0.014234,0.004848,false
0.005522,0,0,0,0.006634,0.003294,0.1,0.018914,0.059111,0.000068,0.00334,0.000068,0.004603,0,0.008949,0,0.026764,0.015595,0.006089,0.007613,0,false
0.006684,0.008529,0.02439,0.002494,0.005923,0.002673,0.053846,0.035868,0.02529,0.000104,0.002597,0.000104,0.006728,0,0.002237,0,0.029197,0.007797,0.005535,0.00662,0.009697,false
0.006975,0.002132,0,0.002494,0.008648,0.004193,0.092308,0.020182,0.070518,0.000092,0.004082,0.000092,0.00602,0.011628,0.004474,0,0.021898,0.015595,0.007934,0.00993,0.002424,true
0.000872,0,0,0,0.000948,0.000297,0.307692,0.005978,0.016849,0.000002,0.000371,0.000002,0.000708,0,0,0,0.012165,0.002924,0.000923,0.000993,0,false
0.002034,0.002132,0,0.002494,0.002843,0.001187,0.130769,0.013845,0.029117,0.000018,0.001113,0.000018,0.002125,0,0,0,0.021898,0.006823,0.002768,0.002979,0.002424,false
0.006103,0.002132,0,0.002494,0.005687,0.002757,0.123077,0.015136,0.061778,0.000045,0.002597,0.000045,0.004603,0.008721,0.008949,0,0.024331,0.01462,0.005351,0.006289,0.002424,false
0.005522,0,0,0,0.007582,0.00363,0.084615,0.022262,0.055337,0.000088,0.003711,0.000088,0.004603,0,0.011186,0,0.026764,0.012671,0.007749,0.007282,0,false
0.006975,0.012793,0.036585,0.002494,0.009004,0.004613,0.038462,0.052009,0.030099,0.000261,0.004453,0.000261,0.007082,0,0.004474,0,0.043796,0.011696,0.008672,0.009599,0.014545,false
0.006103,0.004264,0.012195,0.002494,0.007582,0.004028,0.053846,0.032281,0.042332,0.000141,0.004082,0.000141,0.004958,0.011628,0.004474,0,0.043796,0.015595,0.00738,0.007944,0.004848,true
0.005522,0.002132,0,0.002494,0.006634,0.003217,0.076923,0.023482,0.046474,0.000082,0.00334,0.000082,0.004603,0.005814,0.006711,0,0.026764,0.013645,0.00572,0.008275,0.002424,false
0.006393,0.01919,0.036585,0.012469,0.015283,0.00825,0.030769,0.062052,0.045105,0.000557,0.008163,0.000557,0.006374,0,0.006711,0,0.041363,0.018519,0.0131,0.019199,0.021818,false
0.005522,0.002132,0,0,0.004265,0.001892,0.130769,0.013917,0.046123,0.000029,0.001855,0.000029,0.005312,0,0.006711,0,0.019465,0.010721,0.00369,0.005296,0.002424,false
0.001744,0,0,0,0.00154,0.000534,0.384615,0.004782,0.037892,0.000003,0.000371,0.000003,0.001062,0,0,0,0.009732,0.005848,0.001292,0.001986,0,false
0.008428,0.002132,0,0.002494,0.00545,0.002574,0.084615,0.021927,0.03984,0.000061,0.002597,0.000061,0.00602,0.020349,0.008949,0,0.026764,0.011696,0.004797,0.00662,0.002424,false
0.006103,0.008529,0,0.007481,0.009122,0.004805,0.038462,0.047011,0.03468,0.000246,0.004824,0.000246,0.005666,0,0.008949,0,0.041363,0.015595,0.00738,0.012248,0.009697,false
0.001453,0,0,0,0.000474,0.000099,0.515385,0.003587,0.009354,0,0,0,0.000708,0,0,0,0.007299,0.000975,0.000554,0.000331,0,false
0.006103,0.004264,0,0.002494,0.005923,0.002758,0.076923,0.023912,0.039138,0.000072,0.002597,0.000072,0.00602,0,0.006711,0,0.026764,0.010721,0.005535,0.00662,0.004848,false
0.000872,0,0,0,0.001066,0.000353,0.307692,0.005978,0.020025,0.000002,0.000371,0.000002,0.000708,0,0,0,0.012165,0.003899,0.000923,0.001324,0,false
0.024993,0.031983,0.073171,0.01995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,false
0.006103,0.004264,0,0.004988,0.007582,0.003922,0.076923,0.024653,0.053968,0.000105,0.004082,0.000105,0.005666,0,0.008949,0,0.036496,0.015595,0.007749,0.007282,0.004848,false
0.002616,0.002132,0,0.002494,0.006634,0.003217,0.061538,0.02891,0.037751,0.000101,0.00334,0.000101,0.002833,0,0,0,0.034063,0.010721,0.006827,0.006289,0.002424,true
0.001744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.003778,0.002132,0,0.002494,0.005805,0.002478,0.115385,0.015901,0.052863,0.000043,0.002597,0.000043,0.003541,0,0.004474,0,0.017032,0.009747,0.005535,0.006289,0.002424,false
0.003778,0.002132,0,0.002494,0.005094,0.002372,0.1,0.01913,0.042069,0.000049,0.002226,0.000049,0.003187,0,0.004474,0,0.026764,0.010721,0.004982,0.005296,0.002424,false
0.001744,0.002132,0,0.002494,0.002369,0.00099,0.123077,0.015375,0.021833,0.000017,0.001113,0.000017,0.001416,0,0.002237,0,0.021898,0.006823,0.001845,0.00331,0.002424,false
0.113049,0.159915,0.170732,0.05985,0.19121,0.144128,0.007692,0.411502,0.118835,0.064515,0.14397,0.064515,0.105524,0.061047,0.154362,0,0.141119,0.088694,0.198155,0.178749,0.155152,true
0.002616,0,0,0,0.003673,0.001567,0.138462,0.013462,0.039542,0.000023,0.001484,0.000023,0.001771,0,0.006711,0,0.021898,0.007797,0.003875,0.00331,0,false
0.013659,0.004264,0,0,0.011965,0.006006,0.1,0.018723,0.108779,0.000122,0.005937,0.000122,0.011331,0.023256,0.013423,0,0.017032,0.020468,0.009963,0.015558,0.004848,false
0.006684,0.010661,0,0.012469,0.011728,0.00623,0.069231,0.027379,0.07717,0.000186,0.006308,0.000186,0.00779,0,0,0,0.029197,0.021442,0.010517,0.013903,0.007273,false
0.00465,0.008529,0.012195,0.004988,0.005213,0.002352,0.069231,0.026303,0.030345,0.000067,0.002226,0.000067,0.004603,0,0.004474,0,0.026764,0.008772,0.004797,0.005958,0.009697,true
0.012206,0.017058,0.018293,0.007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019394,true
0.00959,0.010661,0,0.007481,0.015519,0.008244,0.030769,0.068006,0.041121,0.00061,0.008163,0.00061,0.008144,0.005814,0.013423,0,0.038929,0.017544,0.012362,0.021185,0.012121,false
0.00494,0,0,0,0.004265,0.00174,0.153846,0.011956,0.04937,0.000023,0.001855,0.000023,0.003895,0,0.006711,0,0.014599,0.008772,0.003875,0.004965,0,false
0.007847,0.004264,0,0.002494,0.007701,0.004056,0.069231,0.026997,0.050949,0.000119,0.004082,0.000119,0.008853,0,0.006711,0,0.038929,0.016569,0.007565,0.007944,0.004848,false
0.002906,0.002132,0,0.002494,0.003436,0.001241,0.138462,0.01296,0.032504,0.000017,0.001113,0.000017,0.003187,0,0,0,0.012165,0.005848,0.002952,0.004303,0.002424,false
0.010753,0.006397,0,0.004988,0.011847,0.006583,0.084615,0.02176,0.102601,0.000156,0.006679,0.000156,0.009207,0.005814,0.017897,0,0.026764,0.028265,0.009594,0.015889,0.007273,false
0.002906,0.008529,0.02439,0,0.004857,0.002115,0.084615,0.022716,0.031591,0.000052,0.002226,0.000052,0.003541,0,0.002237,0,0.021898,0.008772,0.004059,0.006289,0.009697,false
0.035164,0.017058,0,0.01995,0.033764,0.021751,0.030769,0.060067,0.122872,0.001421,0.021892,0.001421,0.032224,0,0.064877,0,0.051095,0.049708,0.030074,0.040384,0.013333,false
0.003197,0.004264,0.012195,0.002494,0.00308,0.001366,0.076923,0.023314,0.019885,0.000035,0.001484,0.000035,0.002479,0.002907,0.004474,0,0.03163,0.005848,0.003137,0.002979,0.004848,false
0.18018,0.051173,0,0.057357,0.242744,0.197881,0.007692,0.255643,0.26261,0.055028,0.197774,0.055028,0.135977,0.348837,0.228188,0.12037,0.116788,0.17154,0.233395,0.259517,0.042424,true
0.027608,0.03838,0,0.044888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024242,false
0.016565,0.004264,0,0,0.025945,0.015442,0.038462,0.04945,0.105971,0.00083,0.015584,0.00083,0.014873,0,0.029083,0.009259,0.036496,0.036062,0.021587,0.033764,0.004848,true
0.003197,0,0,0,0.00308,0.001341,0.076923,0.024868,0.018288,0.000036,0.001484,0.000036,0.002125,0.002907,0.006711,0,0.03163,0.004873,0.003321,0.002648,0,false
0.003487,0.004264,0.012195,0.002494,0.003436,0.001524,0.092308,0.019727,0.026203,0.000033,0.001484,0.000033,0.003541,0,0.002237,0,0.026764,0.007797,0.003137,0.003972,0.004848,false
0.011334,0.010661,0,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121,true
0.004359,0.006397,0.018293,0.007481,0.004739,0.002173,0.115385,0.016308,0.045228,0.000039,0.002226,0.000039,0.003187,0.008721,0.004474,0,0.024331,0.010721,0.004613,0.004965,0.007273,false
0.01424,0.006397,0.012195,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007273,false
0.006103,0.008529,0.012195,0.009975,0.01161,0.006218,0.038462,0.046844,0.045035,0.000317,0.006308,0.000317,0.005666,0,0.008949,0,0.043796,0.016569,0.011255,0.012248,0.009697,false
0.008137,0,0,0,0.011018,0.003821,0.038462,0.044835,0.028923,0.000186,0.003711,0.000186,0.008499,0,0.006711,0,0.014599,0.003899,0.012546,0.008275,0,false
0.072072,0.066098,0.134146,0.027431,0.077124,0.052015,0.023077,0.090866,0.194215,0.005141,0.051948,0.005141,0.064093,0.148256,0.020134,0.009259,0.053528,0.064327,0.078044,0.075472,0.075152,false
0.0093,0.010661,0.030488,0.012469,0.016467,0.008957,0.030769,0.067958,0.044719,0.000662,0.008905,0.000662,0.008853,0,0.013423,0,0.043796,0.018519,0.014576,0.019861,0.012121,true
0.007847,0.012793,0,0.012469,0.016349,0.008756,0.030769,0.062099,0.047825,0.000592,0.008905,0.000592,0.007436,0,0.011186,0,0.041363,0.017544,0.015314,0.018206,0.014545,false
0.007847,0.021322,0.060976,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024242,false
