loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.066202,0.045455,0,0.045455,0.029837,0.018584,0.055,0.162791,0.087123,0.003964,0.018939,0.003965,0.049618,0.022727,0.034483,0.166667,0.378378,0.066667,0.033923,0.023364,0.045455,false
0.139373,0.113636,0.08,0.113636,0.098553,0.072236,0.025,0.343256,0.160572,0.032493,0.07197,0.032493,0.133588,0,0.034483,0,0.486486,0.166667,0.100295,0.095794,0.113636,true
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.289199,0.136364,0.08,0.136364,0.281193,0.239076,0.04,0.228651,0.797835,0.071641,0.238636,0.071641,0.29771,0.022727,0.017241,0,0.351351,0.458333,0.30531,0.242991,0.125,true
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.12892,0.159091,0.28,0.090909,0.172694,0.141887,0.02,0.525953,0.205895,0.097779,0.140152,0.097779,0.099237,0.022727,0.137931,0,0.72973,0.266667,0.182891,0.156542,0.159091,true
0.101045,0.022727,0,0.022727,0.049729,0.031419,0.055,0.170605,0.140578,0.007022,0.030303,0.007021,0.080153,0,0.068966,0,0.297297,0.1,0.051622,0.046729,0.022727,true
0.400697,0.363636,0.28,0.340909,0.235081,0.195495,0.02,0.465116,0.320729,0.119156,0.19697,0.119156,0.366412,0.204545,0.155172,0,0.540541,0.35,0.228614,0.245327,0.363636,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.034843,0,0,0,0.005425,0.001959,1,0.009302,0.160675,0.000024,0.003788,0.000024,0.026718,0,0,0,0.027027,0.041667,0.001475,0.011682,0,false
0.1777,0.159091,0,0.159091,0.223327,0.181936,0.02,0.429395,0.323371,0.102362,0.181818,0.102362,0.171756,0,0.034483,0.25,0.486486,0.325,0.216814,0.233645,0.159091,true
0.017422,0,0,0,0.007233,0.003031,0.2,0.046512,0.049725,0.000185,0.003788,0.000185,0.01145,0,0.017241,0,0.135135,0.025,0.007375,0.007009,0,true
0.118467,0.090909,0,0.068182,0.08047,0.056694,0.025,0.379535,0.114006,0.028197,0.056818,0.028197,0.110687,0.022727,0.051724,0,0.486486,0.125,0.081121,0.079439,0.090909,true
0.083624,0,0,0,0.074141,0.05473,0.115,0.079442,0.526261,0.005692,0.05303,0.005692,0.061069,0.022727,0.051724,0.25,0.189189,0.266667,0.063422,0.091121,0,false
0.139373,0.090909,0.08,0.090909,0.119349,0.086178,0.04,0.226047,0.290894,0.025532,0.087121,0.025532,0.141221,0.022727,0.017241,0,0.351351,0.191667,0.131268,0.100467,0.079545,false
0.146341,0.090909,0,0.090909,0.105787,0.075785,0.03,0.316279,0.182845,0.03141,0.075758,0.03141,0.137405,0,0.034483,0.083333,0.378378,0.175,0.097345,0.119159,0.090909,false
0.04878,0.022727,0,0.022727,0.022604,0.012019,0.075,0.124093,0.073967,0.001954,0.011364,0.001953,0.038168,0,0.017241,0,0.216216,0.05,0.022124,0.023364,0.022727,false
0.121951,0.090909,0,0.068182,0.085895,0.059984,0.035,0.248186,0.184399,0.019512,0.060606,0.019512,0.114504,0,0.017241,0,0.351351,0.158333,0.082596,0.091121,0.090909,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0,0.008333,0,0.002336,0,false
0.013937,0,0,0,0.008137,0.00341,0.165,0.055814,0.046618,0.000249,0.003788,0.000249,0.007634,0,0,0.083333,0.162162,0.016667,0.010324,0.004673,0,false
0.097561,0.068182,0,0.045455,0.050633,0.032841,0.06,0.160744,0.155858,0.00692,0.034091,0.00692,0.083969,0.022727,0.034483,0,0.297297,0.116667,0.050147,0.051402,0.068182,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.017422,0,0,0,0.009042,0.004003,0.2,0.046512,0.065679,0.000244,0.003788,0.000244,0.003817,0,0,0,0.135135,0.033333,0.00885,0.009346,0,false
0,0,0,0,0.000904,0.000126,0.5,0.018605,0.00518,0.000003,0.378788,0.000055,0.003817,0.022727,0.017241,0.083333,0.027027,0.008333,0.001475,0.002336,0,true
0.013937,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.041812,0.045455,0,0.022727,0.034358,0.022285,0.05,0.177674,0.095773,0.005186,0.022727,0.005186,0.034351,0,0.034483,0,0.378378,0.091667,0.033923,0.035047,0.045455,false
0.156794,0.090909,0,0.090909,0.078662,0.053372,0.045,0.197023,0.206775,0.013778,0.05303,0.013777,0.145038,0,0.103448,0,0.324324,0.141667,0.084071,0.070093,0.090909,false
0.017422,0,0,0,0.009042,0.004003,0.2,0.046512,0.065679,0.000244,0.003788,0.000244,0.003817,0,0,0,0.135135,0.033333,0.00885,0.009346,0,false
0.041812,0,0,0,0.018083,0.008737,0.15,0.061953,0.107531,0.00071,0.007576,0.00071,0.030534,0,0.051724,0,0.135135,0.05,0.017699,0.018692,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0.007634,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.006969,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.007634,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.108014,0.068182,0,0.068182,0.076854,0.053178,0.055,0.176186,0.230239,0.012283,0.05303,0.012283,0.09542,0,0.034483,0,0.324324,0.158333,0.081121,0.070093,0.068182,false
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.456446,0.295455,0.28,0.272727,0.299277,0.256199,0.015,0.53414,0.365948,0.179356,0.257576,0.179356,0.419847,0.25,0.155172,0,0.567568,0.408333,0.29056,0.313084,0.284091,true
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.017422,0,0,0,0.008137,0.00341,0.2,0.046512,0.055941,0.000208,0.003788,0.000208,0.015267,0,0,0,0.135135,0.025,0.00885,0.007009,0,false
0.170732,0.090909,0.12,0.068182,0.110307,0.079023,0.03,0.306977,0.196467,0.031789,0.079545,0.031789,0.164122,0.045455,0.051724,0,0.405405,0.166667,0.115044,0.102804,0.090909,true
0.090592,0.090909,0.12,0.090909,0.056962,0.036476,0.035,0.273488,0.101782,0.013073,0.037879,0.013073,0.072519,0.068182,0.051724,0,0.378378,0.083333,0.061947,0.049065,0.090909,false
0.038328,0.022727,0,0.022727,0.013562,0.006553,0.115,0.081488,0.061432,0.000699,0.007576,0.000699,0.022901,0.022727,0.051724,0,0.189189,0.033333,0.014749,0.011682,0.022727,false
0.038328,0,0,0,0.03255,0.017761,0.095,0.097674,0.138765,0.002273,0.018939,0.002273,0.034351,0,0,0,0.189189,0.066667,0.035398,0.028037,0,true
0.003484,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.003817,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.080139,0.068182,0,0.068182,0.066908,0.043924,0.045,0.211535,0.1585,0.012173,0.045455,0.012173,0.076336,0,0,0,0.297297,0.125,0.063422,0.07243,0.068182,true
0.027875,0,0,0,0.018083,0.009616,0.105,0.086884,0.084533,0.001094,0.011364,0.001094,0.022901,0,0,0,0.216216,0.05,0.019174,0.016355,0,false
0.02439,0,0,0,0.013562,0.006553,0.095,0.097674,0.051176,0.000839,0.007576,0.000839,0.019084,0,0,0,0.189189,0.033333,0.013274,0.014019,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.006969,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.007634,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.083624,0.068182,0,0.068182,0.068716,0.047093,0.06,0.161488,0.222418,0.009971,0.045455,0.009971,0.080153,0,0,0,0.297297,0.158333,0.067847,0.070093,0.068182,true
0.156794,0.022727,0,0.022727,0.087703,0.063813,0.065,0.141209,0.344711,0.011812,0.064394,0.011812,0.083969,0.113636,0.086207,1,0.27027,0.225,0.082596,0.095794,0.022727,false
0.069686,0.045455,0,0.045455,0.075949,0.053966,0.105,0.086884,0.474309,0.00614,0.05303,0.00614,0.072519,0,0,0,0.189189,0.225,0.070796,0.084112,0.045455,false
0.090592,0.090909,0.08,0.068182,0.10217,0.076947,0.03,0.321302,0.182741,0.032404,0.075758,0.032404,0.080153,0,0.068966,0,0.540541,0.183333,0.110619,0.088785,0.090909,true
0.066202,0.045455,0,0.045455,0.029837,0.018584,0.055,0.162791,0.087123,0.003964,0.018939,0.003965,0.049618,0.022727,0.034483,0.166667,0.378378,0.066667,0.033923,0.023364,0.045455,false
0.052265,0.022727,0,0.022727,0.031646,0.017268,0.035,0.255814,0.051487,0.005789,0.018939,0.005789,0.041985,0,0.017241,0.166667,0.297297,0.033333,0.036873,0.023364,0.022727,true
0.184669,0.386364,0.4,0.386364,0.135624,0.098679,0.035,0.250047,0.30115,0.032334,0.098485,0.032334,0.187023,0.022727,0.034483,0,0.324324,0.208333,0.138643,0.130841,0.386364,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.41115,0.295455,0,0.295455,0.261302,0.202717,0.015,0.571535,0.270641,0.151848,0.204545,0.151848,0.324427,0.590909,0.103448,0,0.486486,0.241667,0.280236,0.231308,0.295455,true
0.216028,0.181818,0.28,0.181818,0.179928,0.137196,0.025,0.345488,0.303015,0.062119,0.136364,0.062119,0.19084,0.090909,0.12069,0,0.432432,0.233333,0.19764,0.151869,0.181818,false
0.003484,0,0,0,0.009042,0.004003,0.2,0.046512,0.065679,0.000244,0.003788,0.000244,0,0,0,0,0.135135,0.033333,0.00885,0.009346,0,false
0.041812,0.022727,0,0.022727,0.028933,0.015788,0.09,0.10586,0.113851,0.002189,0.015152,0.002189,0.034351,0.022727,0.034483,0,0.189189,0.066667,0.028024,0.030374,0.022727,false
0.013937,0,0,0,0.009946,0.004614,0.165,0.055814,0.063089,0.000337,0.003788,0.000337,0.007634,0,0,0,0.162162,0.033333,0.010324,0.009346,0,false
0.017422,0,0,0,0.002712,0.0006,1,0.009302,0.049259,0.000007,0,0.000007,0.01145,0,0,0,0.027027,0.016667,0.001475,0.004673,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.017422,0.022727,0,0.022727,0.017179,0.009597,0.1,0.093023,0.078732,0.00117,0.011364,0.00117,0.015267,0,0,0,0.27027,0.05,0.019174,0.014019,0.022727,false
0.062718,0.045455,0,0.045455,0.029837,0.018584,0.055,0.162791,0.087123,0.003964,0.018939,0.003965,0.049618,0.022727,0.017241,0.166667,0.378378,0.066667,0.033923,0.023364,0.045455,false
0.348432,0.272727,0.2,0.25,0.19349,0.159629,0.03,0.330977,0.368124,0.069219,0.159091,0.069219,0.328244,0.181818,0.086207,0,0.486486,0.35,0.193215,0.193925,0.272727,true
0.097561,0.068182,0.08,0.045455,0.062387,0.043954,0.05,0.185116,0.181239,0.01066,0.045455,0.01066,0.083969,0,0.086207,0,0.378378,0.158333,0.061947,0.063084,0.068182,true
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.101045,0.022727,0,0.022727,0.074141,0.043988,0.045,0.217674,0.154201,0.012547,0.045455,0.012547,0.091603,0.045455,0.034483,0,0.243243,0.083333,0.082596,0.060748,0.022727,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.198606,0.181818,0,0.181818,0.174503,0.129707,0.025,0.385116,0.257019,0.06546,0.128788,0.06546,0.19084,0.045455,0.034483,0,0.405405,0.208333,0.182891,0.161215,0.181818,true
0.010453,0,0,0,0.008137,0.00341,0.25,0.037209,0.069926,0.000166,0.003788,0.000166,0.007634,0,0,0,0.108108,0.033333,0.007375,0.009346,0,false
0.181185,0.090909,0,0.090909,0.10217,0.073194,0.05,0.179535,0.311043,0.017224,0.07197,0.017224,0.179389,0,0,0,0.324324,0.191667,0.112094,0.086449,0.079545,true
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.034843,0.022727,0,0.022727,0.024412,0.012617,0.055,0.163721,0.05879,0.002707,0.011364,0.002707,0.034351,0,0,0,0.216216,0.041667,0.023599,0.025701,0.022727,false
0.020906,0,0,0,0.015371,0.007427,0.22,0.042605,0.133275,0.000414,0.007576,0.000414,0.019084,0,0,0,0.108108,0.058333,0.013274,0.018692,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.146341,0.068182,0,0.068182,0.094937,0.066298,0.04,0.24,0.210815,0.020851,0.068182,0.020851,0.141221,0,0.051724,0,0.324324,0.166667,0.091445,0.100467,0.068182,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.059233,0,0,0,0.048825,0.031668,0.08,0.115163,0.209935,0.004777,0.030303,0.004777,0.041985,0.022727,0.034483,0,0.243243,0.133333,0.047198,0.051402,0,false
0.052265,0,0,0,0.026221,0.015271,0.155,0.060465,0.192738,0.00121,0.015152,0.00121,0.034351,0,0.034483,0,0.162162,0.1,0.023599,0.030374,0,false
0.456446,0.272727,0.36,0.272727,0.251356,0.22194,0.025,0.412837,0.410183,0.120085,0.223485,0.120085,0.335878,0.545455,0.310345,0,0.621622,0.475,0.247788,0.257009,0.272727,true
0.055749,0.022727,0,0.022727,0.022604,0.011682,0.08,0.11907,0.074847,0.001823,0.011364,0.001823,0.045802,0,0.051724,0,0.216216,0.041667,0.025074,0.018692,0.022727,false
0.031359,0,0,0,0.023508,0.013133,0.115,0.079628,0.125919,0.00137,0.011364,0.00137,0.019084,0,0.051724,0,0.189189,0.075,0.022124,0.025701,0,true
0.456446,0.340909,0.4,0.272727,0.291139,0.259225,0.015,0.551628,0.358645,0.187383,0.257576,0.187383,0.385496,0.159091,0.37931,0,0.702703,0.475,0.283186,0.303738,0.340909,true
0.04878,0.022727,0,0.022727,0.023508,0.013691,0.09,0.102326,0.102093,0.001836,0.015152,0.001836,0.045802,0,0.017241,0,0.243243,0.075,0.022124,0.025701,0.022727,false
0.111498,0,0,0,0.05877,0.041041,0.085,0.108465,0.288563,0.005837,0.041667,0.005837,0.091603,0.022727,0.017241,0,0.216216,0.2,0.044248,0.081776,0,true
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.017422,0,0,0,0.009042,0.004003,0.165,0.055814,0.05475,0.000293,0.003788,0.000293,0.015267,0,0,0,0.162162,0.025,0.010324,0.007009,0,false
0.013937,0,0,0,0.006329,0.002481,0.25,0.037209,0.050917,0.000121,0.003788,0.000121,0.01145,0,0,0,0.108108,0.025,0.0059,0.007009,0,false
0.003484,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.090592,0.090909,0,0.068182,0.084087,0.051585,0.025,0.396837,0.099192,0.02683,0.05303,0.02683,0.076336,0,0.086207,0,0.324324,0.075,0.089971,0.074766,0.090909,true
0.247387,0.136364,0.16,0.113636,0.141049,0.115402,0.025,0.352372,0.249871,0.053301,0.113636,0.053301,0.209924,0.045455,0.224138,0,0.594595,0.3,0.138643,0.14486,0.136364,false
0.017422,0,0,0,0.009042,0.004003,0.165,0.055814,0.05475,0.000293,0.003788,0.000293,0.015267,0,0,0,0.162162,0.025,0.010324,0.007009,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.013937,0,0,0,0.008137,0.00341,0.165,0.055814,0.046618,0.000249,0.003788,0.000249,0.007634,0,0,0.083333,0.162162,0.016667,0.010324,0.004673,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.142857,0.090909,0.08,0.090909,0.096745,0.06816,0.05,0.186047,0.279602,0.016618,0.068182,0.016618,0.129771,0.022727,0.051724,0,0.324324,0.175,0.106195,0.081776,0.079545,false
0.181185,0.090909,0.16,0.045455,0.126582,0.095332,0.03,0.294512,0.24697,0.036801,0.094697,0.0368,0.152672,0.090909,0.12069,0,0.405405,0.225,0.122419,0.133178,0.090909,false
0.04878,0,0,0,0.037071,0.022377,0.095,0.099163,0.172071,0.00291,0.022727,0.002909,0.034351,0,0,0,0.216216,0.1,0.036873,0.037383,0,true
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.017422,0,0,0,0.012658,0.006338,0.145,0.065116,0.074277,0.000541,0.007576,0.000541,0.015267,0,0,0,0.189189,0.041667,0.013274,0.011682,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.1777,0.090909,0,0.090909,0.096745,0.068743,0.05,0.182698,0.287165,0.016455,0.068182,0.016455,0.175573,0,0.017241,0,0.324324,0.183333,0.10472,0.084112,0.079545,true
0,0,0,0,0.000904,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.001475,0,0,false
0.02439,0.045455,0,0.045455,0.011754,0.004609,0.1,0.093023,0.037812,0.000562,0.003788,0.000562,0.019084,0,0.017241,0,0.135135,0.016667,0.013274,0.009346,0.045455,true
0.003484,0,0,0,0.01085,0.005034,0.2,0.046512,0.082617,0.000307,0.003788,0.000307,0,0,0,0,0.135135,0.041667,0.010324,0.011682,0,false
0.114983,0.045455,0,0.045455,0.060579,0.039291,0.045,0.214698,0.139698,0.011053,0.037879,0.011053,0.091603,0.136364,0.017241,0.083333,0.324324,0.108333,0.061947,0.058411,0.045455,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.006969,0,0,0,0.008137,0.002937,0.25,0.037209,0.06024,0.000143,0.003788,0.000143,0.003817,0,0,0,0.081081,0.025,0.007375,0.009346,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.069686,0.022727,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727,false
0.010453,0,0,0,0.002712,0.0006,1,0.009302,0.049259,0.000007,0,0.000007,0.01145,0,0,0,0.027027,0.016667,0.001475,0.004673,0,false
0.125436,0.090909,0.08,0.090909,0.082278,0.057458,0.045,0.197395,0.222211,0.014856,0.056818,0.014856,0.125954,0.022727,0.034483,0,0.351351,0.158333,0.088496,0.07243,0.079545,false
0.170732,0.090909,0,0.090909,0.104882,0.078481,0.04,0.221953,0.269916,0.022819,0.079545,0.022819,0.156489,0.090909,0.051724,0,0.378378,0.225,0.103245,0.107477,0.090909,true
0.04878,0.045455,0,0,0.038879,0.02582,0.05,0.180279,0.109292,0.006101,0.026515,0.006101,0.038168,0,0.051724,0,0.378378,0.108333,0.036873,0.042056,0.045455,true
0.04878,0.045455,0,0.022727,0.020796,0.012112,0.09,0.104744,0.088315,0.001661,0.011364,0.001661,0.045802,0,0.017241,0,0.27027,0.066667,0.020649,0.021028,0.045455,false
0.003484,0,0,0,0.000904,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.001475,0,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.118467,0.022727,0,0,0.127486,0.092758,0.05,0.182512,0.387652,0.022196,0.090909,0.022196,0.118321,0,0.034483,0,0.27027,0.225,0.129794,0.123832,0.022727,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.073171,0,0,0,0.012658,0.006338,0.455,0.020465,0.236351,0.00017,0.007576,0.00017,0.041985,0,0.017241,0,0.054054,0.083333,0.004425,0.025701,0,true
0.10453,0.022727,0,0.022727,0.132911,0.099454,0.08,0.117767,0.644618,0.015344,0.098485,0.015344,0.10687,0,0.017241,0,0.243243,0.266667,0.150442,0.10514,0.022727,false
0.083624,0.045455,0,0.045455,0.051537,0.031616,0.05,0.177674,0.135864,0.007358,0.030303,0.007358,0.076336,0,0.017241,0,0.27027,0.091667,0.053097,0.049065,0.045455,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.052265,0.022727,0,0.022727,0.047016,0.029283,0.065,0.147349,0.151714,0.005652,0.030303,0.005652,0.053435,0,0,0,0.27027,0.1,0.048673,0.044393,0.022727,false
0.010453,0,0,0,0.005425,0.001959,0.25,0.037209,0.040143,0.000096,0.003788,0.000095,0.007634,0,0,0,0.108108,0.016667,0.0059,0.004673,0,false
0.111498,0.068182,0,0.068182,0.066004,0.042266,0.035,0.269767,0.119548,0.014942,0.041667,0.014942,0.114504,0,0.017241,0,0.324324,0.1,0.064897,0.067757,0.068182,true
0.052265,0.022727,0,0.022727,0.026221,0.014308,0.075,0.127628,0.085569,0.002392,0.015152,0.002392,0.038168,0,0.034483,0,0.216216,0.058333,0.025074,0.028037,0.022727,true
0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.369338,0.386364,0.4,0.25,0.192586,0.156206,0.015,0.577674,0.206361,0.118243,0.155303,0.118243,0.305344,0.431818,0,0.333333,0.675676,0.258333,0.20059,0.179907,0.386364,false
0.118467,0.090909,0.16,0.090909,0.079566,0.05284,0.025,0.395349,0.101989,0.027375,0.05303,0.027375,0.10687,0,0.051724,0,0.405405,0.1,0.079646,0.079439,0.090909,true
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.020906,0,0,0,0.01085,0.004546,0.2,0.046512,0.074588,0.000277,0.003788,0.000277,0.019084,0,0.017241,0,0.108108,0.033333,0.010324,0.011682,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.076655,0,0,0,0.041591,0.02762,0.16,0.058419,0.360458,0.002116,0.026515,0.002116,0.057252,0,0.034483,0,0.162162,0.175,0.035398,0.051402,0,true
0.135889,0.045455,0,0.045455,0.079566,0.057001,0.05,0.186977,0.232726,0.01396,0.056818,0.01396,0.110687,0.045455,0.051724,0.083333,0.351351,0.183333,0.079646,0.079439,0.045455,true
0.376307,0.386364,0.52,0.318182,0.360759,0.322085,0.01,0.786047,0.312701,0.33177,0.32197,0.33177,0.354962,0.022727,0.206897,0,0.756757,0.466667,0.339233,0.39486,0.386364,true
0.240418,0.204545,0.28,0.204545,0.150995,0.112234,0.03,0.305488,0.280327,0.044939,0.113636,0.044939,0.232824,0,0.12069,0,0.378378,0.216667,0.156342,0.142523,0.193182,false
0.017422,0,0,0,0.011754,0.004925,0.28,0.033488,0.112245,0.000216,0.003788,0.000216,0.015267,0,0,0,0.081081,0.041667,0.010324,0.014019,0,false
0.017422,0,0,0,0.008137,0.003191,0.335,0.027907,0.087227,0.000117,0.003788,0.000117,0.01145,0,0,0,0.081081,0.033333,0.007375,0.009346,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.027875,0,0,0,0.018083,0.009616,0.105,0.086884,0.084533,0.001094,0.011364,0.001094,0.022901,0,0,0,0.216216,0.05,0.019174,0.016355,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.027875,0,0,0,0.024412,0.012982,0.085,0.111628,0.088729,0.001899,0.011364,0.001899,0.022901,0,0,0,0.216216,0.05,0.026549,0.021028,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.02439,0,0,0,0.015371,0.007427,0.14,0.066977,0.084637,0.000652,0.007576,0.000652,0.022901,0,0,0,0.162162,0.041667,0.016224,0.014019,0,false
0.020906,0,0,0,0.012658,0.006338,0.165,0.055814,0.086657,0.000464,0.007576,0.000463,0.015267,0,0,0,0.162162,0.05,0.011799,0.014019,0,true
0.055749,0.022727,0,0.022727,0.04792,0.029847,0.065,0.147349,0.154615,0.005761,0.030303,0.005761,0.053435,0,0,0,0.27027,0.1,0.050147,0.044393,0.022727,false
0.111498,0,0,0,0.049729,0.031844,0.055,0.173209,0.140319,0.007226,0.030303,0.007227,0.091603,0.068182,0.051724,0,0.297297,0.108333,0.048673,0.051402,0.090909,true
0.041812,0,0,0,0.024412,0.012982,0.07,0.136372,0.07262,0.002321,0.011364,0.002321,0.030534,0,0.034483,0,0.216216,0.05,0.023599,0.025701,0,false
0.027875,0,0,0,0.012658,0.005873,0.135,0.069767,0.064229,0.000537,0.007576,0.000537,0.019084,0,0,0.083333,0.162162,0.033333,0.013274,0.011682,0,false
0.031359,0,0,0,0.014467,0.00699,0.14,0.066977,0.079664,0.000613,0.007576,0.000613,0.022901,0,0,0.083333,0.162162,0.041667,0.014749,0.014019,0,false
